"ID_HEBERGEMENT","LATITUDE","LONGITUDE","ID_USER","TYPE","NOMBRE_ETOILE","NOM","ADRESSE","EMAIL","SITE_WEB","TELEPHONE","NOTE_GLOBAL","DATE_CREATION","STATUT"
6671,48.196051,7.316559,2,"HÔTEL",2,"HÔTEL RESTAURANT DU MOUTON","5 place de la Sinne","contact@hoteldumouton.fr","www.hoteldumouton.fr","389736011",66,"31/05/2016","Actif"
6672,44.842315,-0.578674,2,"HÔTEL",3,"HÔTEL CONTINENTAL","10 Rue Montesquieu","continental@hotel-le-continental.com","http://www.hotel-le-continental.com","556526600",42,"30/06/2016","Actif"
6673,48.832094,2.244244,2,"HÔTEL",2,"HÔTEL B PARIS BOULOGNE","210 bis boulevard jean jaurès","hotelb92@gmail.com","http://www.hotelbparisboulogne.com","146214525",63,"07/12/2016","Actif"
6674,46.313174,-0.53444,2,"CAMPING",4,"CAMPING LE MARTIN PÊCHEUR","155 avenue du marais poitevin","le-martin-pecheur@orange.fr","http://www.camping-le-martin-pecheur.com/","549357181",8,"06/02/2014","Actif"
6675,50.167952,1.494085,2,"CAMPING",2,"CAMPING LE VOYEUL","route des canadiens","sandrine.mesaric@wanadoo.fr","-","322266084",67,"10/08/2013","Actif"
6676,46.304466,0.182372,2,"CAMPING",4,"CAMPING LES PEUPLIERS","Avenue de Paris","info@lespeupliers.fr","http://www.lespeupliers.fr","549592116",16,"07/12/2017","Actif"
6677,48.794575,2.069559,2,"HÔTEL",2,"HÔTEL IBIS BUDGET VERSAILLES CHÂTEAU SAINT-CYR","4 boulevard Henri Barbusse","h2567-re@accor.com","https://www.accorhotels.com/fr/hotel-2567-ibis-budget-versailles-chateau-saint-cyr/index.shtml","892683098",70,"07/12/2017","Actif"
6678,47.418767,-0.611934,2,"CAMPING",1,"CAMPING DE BOUCHEMAINE","25 rue Chevrière","contact@ville-bouchemaine.fr","-","241222153",50,"09/12/2017","Actif"
6679,48.868089,2.226707,2,"HÔTEL",3,"HÔTEL IBIS PARIS PONT DE SURESNES","6 rue des Bourets","H0716@accor.com","http://www.accorhotels.com/fr/hotel-0716-ibis-paris-pont-de-suresnes/index.shtml","145064488",15,"29/03/2016","Actif"
6680,46.411215,-1.580468,2,"CAMPING",2,"CAMPING LE BOSQUET","7 rue de l’océan","info@campinglebosquet.fr","http://www.campinglebosquet.fr","251335657",1,"07/12/2017","Actif"
6681,46.60599,-1.844932,2,"CAMPING",2,"DOMAINE LES ÉCUREUILS","rue du Gournail","thierry.roufosse@deuxieme-adresse.com","http://www.deuxieme-adresse.com/les-domaines/les-ecureuils/","251935526",87,"08/07/2017","Actif"
6682,48.307588,1.248099,2,"CAMPING",3,"CAMPING DU BOIS FLEURI","route de brou","infos@camping-chartres.com","www.camping-chartres.com","237240304",84,"19/10/2012","Actif"
6683,48.556251,1.034629,2,"CAMPING",3,"CAMPING HUTTOPIA SENONCHES","étang de Badouleau","didier.bellissens@huttopia.com","http://huttopia.com","237378140",98,"30/10/2013","Actif"
6684,42.492436,2.7636,2,"CAMPING",3,"CAMPING LES CERISIERS","mas de la toure","camping.lescerisiers@club-internet.fr","www.campingcerisiers.fr","468870008",1,"19/05/2017","Actif"
6685,48.872357,2.308877,2,"HÔTEL",4,"HÔTEL LE A","4 rue d'Artois","contact@hotel-le-a.com","http://www.hotel-le-a-paris.com","142569999",62,"30/03/2016","Actif"
6686,47.216421,-1.551716,2,"HÔTEL",4,"OKKO HOTELS NANTES CHÂTEAU","15 BIS RUE DE STRASBOURG","nantes4401@okkohotels.com","http://www.okkohotels.com/","252200070",9,"31/07/2014","Actif"
6687,46.851603,1.705276,2,"HÔTEL",2,"HÔTEL B&B CHÂTEAUROUX 2 AÉROPORT","Avenue Georges Hennequin","bb_4528@hotelbb.com","www.hotelbb.com","892788030",48,"03/11/2014","Actif"
6688,41.631573,9.319486,2,"HÔTEL",3,"HÔTEL KILINA","Route de Cala Rossa","info@kilina.fr","http://www.kilina.fr/home-Porto_Vecchio-fr.html","495716043",76,"25/07/2017","Actif"
6689,48.924713,2.304248,2,"HÔTEL",2,"HÔTEL IBIS BUDGET GENNEVILLIERS ASNIÈRES","AVENUE LAURENT CELY","h3186-re@accor.com","http://www.accorhotels.com/fr/hotel-3186-ibis-budget-gennevilliers-asnieres/index.shtml","892683229",15,"02/09/2017","Actif"
6690,48.870455,2.35466,2,"HÔTEL",3,"HÔTEL COSMOTEL","17 boulevard de strasbourg","cosmotel@free.fr","http://cosmotel.free.fr/","145233255",59,"23/11/2012","Actif"
6691,46.15491,-1.145084,2,"HÔTEL",4,"MASQHOTEL","17 rue de l'Ouvrage à Cornes","christine.scholten@masqhotel.com","http://masqhotel.com","546418383",45,"09/11/2017","Actif"
6692,46.127099,3.424434,2,"HÔTEL",3,"HÔTEL ARVERNA","12 rue Desbrest","arverna-hotel@wanadoo.fr","http://www.arverna-hotels-vichy.com","470313119",68,"13/05/2015","Actif"
6693,48.725229,-3.984998,2,"HÔTEL",3,"HÔTEL LA RÉSIDENCE DES ARTISTES","14 rue des Johnnies","hotel.laresidence.roscoff@orange.fr","http://hotelroscoff-laresidence.fr","298697485",37,"26/06/2017","Actif"
6694,45.471752,6.909354,2,"RÉSIDENCE DE TOURISME",4,"VILLAGE MONTANA VANNIER","les almes","contact@village-montana.com","http://www.village-montana.com/fr/accueil.php#residences-village-montana.php","426782678",91,"29/08/2016","Actif"
6695,42.605404,3.002434,2,"RÉSIDENCE DE TOURISME",3,"LES DEMEURES TORRELLANES","RD 40","lesdemeurestorrellanes@vacanceole.com","http://www.vacanceole.com/fr/location-vacances/vacances-mer-2/residence-les-demeures-torrellanes***-13.html","04 68 89 59 95",71,"12/05/2013","Actif"
6696,45.572397,6.827382,2,"RÉSIDENCE DE TOURISME",5,"RADISSON BLU RESORT ARC 1950","ARC 1950 Le Village","info.arc1950@radissonblu.com","http://www.radissonblu.fr/resort-arc1950","479231000",40,"08/07/2017","Actif"
6697,48.843347,2.528433,2,"RÉSIDENCE DE TOURISME",2,"CITY RESIDENCE BRY SUR MARNE","80 avenue Georges Clémenceau","farouk.ouasli@city-residences.eu","http://city-residences.eu","155985000",38,"09/11/2014","Actif"
6698,42.794174,0.443056,2,"RÉSIDENCE DE TOURISME",2,"RÉSIDENCE LES BALCONS DU SOLEIL","Peyresourde Balestas Station de Peyragudes","resa@peyragudes.com","http://www.n-py.com/fr/peyragudes","562996232",79,"21/02/2017","Actif"
6699,44.67109,6.775862,2,"VILLAGE DE VACANCES",2,"VVF VILLAGES L'OCHETTE","L'OCHETTE","ceillac@vvfvillages.fr","http://www.vvf-villages.fr/","492450195",97,"19/05/2014","Actif"
6700,48.840011,-1.594315,2,"HÔTEL",3,"HÔTEL L'ARRIVÉE","110 Avenue de la Libération","rosealain@hotelarrivee.com","http://www.hotelarrivee.com","233500300",14,"19/05/2016","Actif"
6701,47.499211,1.167735,2,"HÔTEL",4,"DOMAINE DES HAUTS DE LOIRE","79 rue Gilbert Navard","ehertz@domainehautsloire.com","http://www.domainehautsloire.com/","254207257",47,"07/12/2017","Actif"
6702,43.805193,3.64737,2,"HÔTEL",3,"HOSTELLERIE LE VIEUX CHÊNE","Plan du lac","levieuxchene@wanadoo.fr","http://hotel-restaurant-vieuxchene.com/","04 67 73 11 00",62,"26/11/2014","Actif"
6703,45.180349,5.547987,2,"HÔTEL",3,"HÔTEL DE LA POSTE","le village","contact@hotel-barnier.com","http://www.hotel-barnier.com","476953103",52,"20/01/2016","Actif"
6704,47.265059,-1.627611,2,"HÔTEL",2,"HÔTEL DU PARC","92 rue de la Garenne","parc.hotel@wanadoo.fr","http://www.hotel-du-parc-nantes.com","240630479",96,"31/07/2017","Actif"
6705,47.518306,-2.302562,2,"HÔTEL",3,"HÔTEL LES DEUX MAGOTS","3 Place du Bouffay","hotel.lesdeuxmagots@gmail.com","http://www.hotellesdeuxmagots.com","299906813",65,"30/06/2016","Actif"
6706,47.38716,0.697782,2,"HÔTEL",2,"HÔTEL IBIS BUDGET TOURS CENTRE GARE","27 rue Édouard vaillant","h5023@accor.com","http://www.accorhotels.com/fr/hotel-5023-ibis-budget-tours-centre-gare/index.shtml","892680922",22,"03/04/2016","Actif"
6707,43.316356,-1.370761,2,"HÔTEL",2,"HÔTEL RESTAURANT DU CHÊNE","Quartier de l'église","hotel.chene.itxassou@wanadoo.fr","http://www.lechene-itxassou.com/","559297501",61,"29/05/2017","Actif"
6708,42.759038,1.763696,2,"CAMPING",1,"LE CASTELLA","4 ROUTE DU CASTELLA","campinglecastella@orange.fr","www.campingcastella.com","561644753",99,"08/06/2013","Actif"
6709,43.591145,2.602434,2,"CAMPING",2,"CAMPÉOLE LA RAVIEGE","Lac de la Raviege","clugan@andretriganogroupe.com","https://www.campeole.com/fr?gclid=CjwKEAjwz4u9BRCbioK3stnBznESJADA75xbi5vijavXcKE4rMDAxsVpKZ-YCEfoi6HbCngtdRZvJRoCpeXw_wcB","563709727",72,"11/09/2016","Actif"
6710,47.250427,-2.329392,2,"CAMPING",4,"CAMPING BEL AIR","Avenue Bonne Source","reception@belairpornichet.com","http://www.belairpornichet.fr","240611078",48,"05/09/2017","Actif"
6711,47.282612,3.82254,2,"CAMPING",3,"CAMPING DE L'ÉTANG DU GOULOT","2 rue des Campeurs","campingetangdugoulot@gmail.com","http://campingetangdugoulot.com","386228237",1,"11/09/2016","Actif"
6712,44.940852,1.007588,2,"HÔTEL",4,"HÔTEL RESTAURANT LES GLYCINES","4 Avenue de Laugerie","glycines.dordogne@wanadoo.fr","http://www.les-glycines-dordogne.com","553069707",94,"18/11/2013","Actif"
6713,43.123376,5.874541,2,"HÔTEL",2,"HÔTEL B&B TOULON OLLIOULES","554 chemin de la Bouyère, Lieu-Dit Quartier Quiez","bb_4712@hotelbb.com","www.hotelbb.com","892707590",88,"26/05/2014","Actif"
6714,45.222206,-0.572757,2,"HÔTEL",2,"HÔTEL LES PLATANES","4 route de Saint-Savin","lesplataneslogisfrance@wanadoo.fr","http://www.les-platanes.com/accueil/","557647042",95,"23/08/2017","Actif"
6715,48.856628,2.778895,2,"RÉSIDENCE DE TOURISME",2,"RÉSIDENCE SÉJOURS & AFFAIRES RIVE GAUCHE","20 COURS DU DANUBE","valdeurope.rivegauche@sejours-affaires.com","http://www.sejours-affaires.com/residence-hoteliere-aparthotel-serris-179.html","01 60 42 67 56",91,"18/05/2017","Actif"
6716,44.262048,5.732386,2,"HÔTEL",2,"AUBERGE DE LA MÉOUGE","le village, barret-sur-méouge","aubergedelameouge@laposte.net","http://www.hotel-auberge-meouge.fr/","492206295",57,"23/05/2013","Actif"
6717,49.16605,2.413371,2,"HÔTEL",3,"HOSTELLERIE DU LYS","63 septième avenue","hostelleriedulys.accueil@wanadoo.fr","http://www.hipotel.fr/fr/hipotel-hostellerie-du-lys-,hotel-16.html","344212619",32,"18/11/2014","Actif"
6718,48.595713,2.59174,2,"HÔTEL",2,"BALLADINS SAVIGNY-LE-TEMPLE","155-159 rue de l'Industrie","savigny@balladins.eu","www.balladins.com","160630840",4,"10/01/2012","Actif"
6719,49.01724,5.679959,2,"HÔTEL",3,"HÔTEL RESTAURANT DES CÔTES DE MEUSE","1 avenue Général Lelorrain","hotelrestaurant.cotes-de-meuse@orange.fr","www.hotelcotesdemeuse.com","329893561",21,"27/07/2017","Actif"
6720,48.854227,2.307562,2,"HÔTEL",3,"HÔTEL EIFFEL TURENNE","20 avenue de Tourville","reservation@hoteleiffelturenne.com","http://www.hoteleiffelturenne.com","147059992",70,"21/03/2017","Actif"
6721,45.088587,0.586283,2,"HÔTEL",3,"HÔTEL RESTAURANT LE LION D'OR","le bourg","lion-dor@lion-dor-manzac.com","http://www.lion-dor-manzac.com","553542809",33,"26/11/2012","Actif"
6722,45.698655,5.015771,2,"HÔTEL",2,"HÔTEL B&B LYON EST SAINT-BONNET-DE-MURE","Rue Jacques de Vaucanson","bb_0369@hotelbb.com","www.hotelbb.com","04 72 09 00 40",30,"04/08/2014","Actif"
6723,43.168519,2.984618,2,"HÔTEL",4,"NOVOTEL NARBONNE SUD","130 rue de l'hôtellerie","H0412@accor.com","www.novotel.com","468427200",11,"15/10/2016","Actif"
6724,47.555715,-3.133787,2,"HÔTEL",3,"HÔTEL DES DEUX MERS","8 Avenue Surcouf, Penthièvre Plage","infos@hotel-des-deux-mers.com","http://www.hotel-des-deux-mers.com","297523375",53,"16/10/2016","Actif"
6725,44.821602,0.988024,2,"HÔTEL",2,"AUBERGE DU TRÈFLE À QUATRE FEUILLES","173/174 rue de la gare","info@letrefle4feuilles.com","http://www.letrefle4feuilles.com","553316026",94,"20/04/2017","Actif"
6726,50.06432,1.397169,2,"HÔTEL",2,"HÔTEL IBIS BUDGET LE TRÉPORT MERS LES BAINS","Avenue Pierre et Marie Curie","H3524-RE@accor.com","http://www.accorhotels.com/fr/hotel-3524-ibis-budget-le-treport-mers-les-bains/index.shtml","892680815",96,"20/06/2017","Actif"
6727,45.487496,4.800827,2,"HÔTEL",3,"HÔTEL LE DOMAINE DES VIGNES","41 route de la Taquière","contact@hoteldomainedesvignes.com","http://hoteldomainedesvignes.com/","04 74 59 21 24",6,"27/01/2016","Actif"
6728,45.996196,4.05476,2,"HÔTEL",3,"HÔTEL LE DOMANIAL","4242  route Touristique","ledomanial@wanadoo.fr","http://www.ledomanial.fr/","04 77 67 42 42",27,"13/01/2016","Actif"
6729,47.38962,0.696544,2,"HÔTEL",3,"QUALITY HOTEL HARMONIE TOURS CENTRE","15 rue Joliot Curie","harmonie.hotel@wanadoo.fr","-","247660148",60,"14/11/2012","Actif"
6730,48.658012,7.730073,2,"HÔTEL",2,"HÔTEL ARGOS","2 rue du commerce","info@argos-hotel.fr","http://argos-hotel.fr/fr/","388818636",78,"21/08/2017","Actif"
6731,43.599422,1.404959,2,"HÔTEL",3,"HÔTEL D'OCCITANIE","15 AVENUE RAYMOND BADIOU","hotelrestaurant-occitanie@laposte.net","occitanie-toulouse.com","534501050",1,"29/10/2012","Actif"
6732,44.791279,-0.656921,2,"HÔTEL",3,"HÔTEL CAMPANILE BORDEAUX SUD PESSAC","Avenue Haut Leveque","bordeaux.pessac@campanile.fr","https://www.campanile.com/ab/fr/hotels/campanile-bordeaux-sud-pessac?mrasn=183805.253288","556361856",35,"21/04/2017","Actif"
6733,43.064519,-0.424284,2,"CAMPING",3,"CAMPING L'AYGUELADE","Quartier l'Ayguelade","campingayguelade@orange.fr","http://www.camping-ossau-layguelade.fr/","559826650",96,"09/11/2017","Actif"
6734,43.102183,6.331626,2,"CAMPING",2,"CAMPING GCU BORMES CABASSON","route du bout du monde CABASSON","bormescabasson8301@gcuf.fr","http://www.gcu.asso.fr/terrains/bormes-les-mimosas-cabasson-var-83","147639863",85,"07/07/2017","Actif"
6735,44.427412,-1.158086,2,"CAMPING",4,"CAMPING BIMBO","176 chemin de bimbo","info@campingbimbo.fr","http://campingbimbo.fr","558098233",100,"20/07/2017","Actif"
6736,43.478976,-1.560587,2,"HÔTEL",3,"HÔTEL MAITAGARIA","34 avenue Carnot","hotel.maitagaria@wanadoo.fr","http://www.hotel-maitagaria.com","559242665",40,"24/07/2017","Actif"
6737,49.348458,-0.8463,2,"CAMPING",4,"CAMPING LE ROBINSON","Route d'Omaha Beach","dourthe.le.robinson@wanadoo.fr","http://campinglerobinson.com","231224519",98,"15/07/2014","Actif"
6738,43.219339,2.36856,2,"HÔTEL",3,"HÔTEL LA BASTIDE SAINT-MARTIN","Avenue de Saint-Martin hameau de montredon","contact@hotelbastidesaintmartin.com","www.hotelbastidesaintmartin.com","468474441",86,"08/10/2017","Actif"
6739,44.789416,-0.601424,2,"HÔTEL",3,"HÔTEL CAMPANILE BORDEAUX SUD GRADIGNAN TALENCE","allée des demoiselles","bordeaux.gradignan@campanile.fr","http://www.campanile-bordeaux-sud-gradignan-talence.fr/fr","556806333",21,"04/05/2017","Actif"
6740,48.303051,-0.619773,2,"HÔTEL",1,"HÔTEL DES VOYAGEURS","17 place Georges Clémenceau","lesvoyageurs53@orange.fr","http://www.hotel-des-voyageurs-mayenne.fr/","243043783",68,"16/01/2015","Actif"
6741,43.621628,7.058663,2,"HÔTEL",2,"HÔTEL B&B ANTIBES SOPHIA ANTIPOLIS LE RELAIS","3725 route des Dolines","bb_4533@hotelbb.com","www.hotelbb.com","892702700",49,"17/02/2014","Actif"
6742,42.319265,9.541167,2,"RÉSIDENCE DE TOURISME",3,"RÉSIDENCE DE TOURISME A-NUCIOLA","LIEU-DIT PRUNETE","anuciola@residandco.com","residandco.com","147426943",43,"18/12/2014","Actif"
6743,45.689073,5.910505,2,"RÉSIDENCE DE TOURISME",3,"RÉSIDENCE LES LOGES DU PARK","70 RUE JEAN LOUIS VICTOR BIAS","info@logesdupark.fr","http://www.logesdupark.com","479357474",2,"28/04/2016","Actif"
6744,43.840014,6.220422,2,"HÔTEL",3,"HÔTEL LE COLOMBIER","QUARTIER SAINT MICHEL","infos@le-colombier.com","http://www.le-colombier.com","492746602",60,"19/04/2017","Actif"
6745,46.903459,3.833512,2,"HÔTEL",3,"HÔTEL BRISTOL THERMAL","16 rue Joseph Duriaux","bristol-thermal-saint-honore@wanadoo.fr","hotelbristolthermal.com","386307112",6,"10/01/2012","Actif"
6746,44.933126,3.999818,2,"HÔTEL",2,"AUBERGE LES ACACIAS","1 ROND-POINT DES ACACIAS","aubergelesacacias@orange.fr","www.aubergelesacacias.fr","471083811",86,"23/04/2013","Actif"
6747,48.00115,6.268139,2,"HÔTEL",3,"HÔTEL DU PARC","17 avenue du docteur mathieu","contact@hotel-duparc.com","http://www.hotel-duparc.com","329304000",30,"01/10/2017","Actif"
6748,48.872076,2.303329,2,"HÔTEL",4,"HÔTEL WARWICK PARIS","5 Rue de Berri","AAfshar@warwickhotels.com","http://warwickparis.com","145618205",43,"06/08/2017","Actif"
6749,44.191175,3.206176,2,"HÔTEL",2,"HÔTEL DOUSSIÈRE","Lou Pont","hoteldoussiere@yahoo.com","http://www.hotel-doussiere.com/","565626025",36,"09/11/2017","Actif"
6750,46.798542,4.782491,2,"HÔTEL",3,"LE DRACY HÔTEL & SPA","4 rue du Pressoir","info@ledracy.com","http://www.ledracy.com/","385878181",14,"28/04/2017","Actif"
6751,43.086736,6.028595,2,"CAMPING",3,"CAMPING MAUVALLON 2","148 chemin de la Gavaresse","mauvallon2@capgaronne.com","http://www.capgaronne.com","494082404",65,"09/12/2017","Actif"
6752,48.007123,-4.305746,2,"CAMPING",5,"CAMPING DOMAINE DU BEL AIR","KERIDREUFF","contact@belaircamping.com","http://www.belaircamping.com","298915027",41,"07/12/2016","Actif"
6753,43.292506,3.402932,2,"CAMPING",4,"CAMPING CLUB CAP SOLEIL","CHEMIN DE LA GRANDE COSSE","cap.soleil@wanadoo.fr","www.capsoleil.fr","467216477",53,"11/09/2016","Actif"
6754,45.990153,-1.051762,2,"CAMPING",4,"DOMAINE LES CHARMILLES","1541 route de l'océan","contact@domainedescharmilles.com","http://www.domainedescharmilles.com","546840005",50,"07/12/2017","Actif"
6755,50.271146,3.137276,2,"CAMPING",1,"PARC DE PLEIN AIR DE LA VALLÉE DE LA SENSÉE","rue du camping","parcdelasensee@wanadoo.fr","-","327809128",94,"24/07/2013","Actif"
6756,41.626674,8.814606,2,"CAMPING",1,"CAMPING PERETTO LES ROSEAUX","CAMPING PERETTO LES ROSEAUX","campinglesroseaux@hotmail.fr","-","04 95 74 20 52",44,"12/05/2012","Actif"
6757,47.176639,3.012316,2,"CAMPING",3,"CAMPING DE LA SAULAIE","Quai de la Saulaie","camping@lacharitesurloire.fr","-","386700083",36,"20/05/2015","Actif"
6758,48.189395,-0.142185,2,"CAMPING",3,"CAMPING LES TOURNESOLS","le landereau","campinglestournesols@orange.fr","http://www.campinglestournesols.com","698047429",95,"06/07/2017","Actif"
6759,44.853219,-0.036889,2,"CAMPING",2,"CAMPING LA PELOUSE","2 promenade Aurel Dubourdieu","camping.la.pelouse@orange.fr","-","05.57.40.04.22",88,"01/03/2014","Actif"
6760,42.583465,9.018399,2,"CAMPING",3,"CAMPING LE CLOS DE CHÊNES","Hameau De Lorazi","CDC.LOZARI@WANADOO.FR","http://WWW.CLOSDESCHENES.FR","495601513",44,"22/08/2017","Actif"
6761,43.290076,3.466958,2,"CAMPING",3,"CAMPING LE BROUET","CHEMIN DE NOTRE DAME A SAINT MARTIN","camping.lebrouet@sfr.fr","http://www.campinglebrouet.com","467215792",84,"24/04/2017","Actif"
6762,44.671259,4.268556,2,"CAMPING",3,"CAMPING LE BARUTEL","Quartier Le Barutel","info@camping-lebarutel.com","www.camping-lebarutel.com","475380378",2,"06/02/2017","Actif"
6763,50.948468,1.878441,2,"HÔTEL",2,"HÔTEL BALLADINS CALAIS","126 RUE SALVADOR ALLENDE","calais@balladins.eu","www.balladins.com","321977273",20,"15/07/2014","Actif"
6764,43.611817,7.123015,2,"CAMPING",3,"CAMPING DOUCE FRANCE","244 avenue du pylone","info@campingdoucefrance.com","http://www.campingdoucefrance.com","972432132",96,"31/03/2017","Actif"
6765,49.279013,-0.708434,2,"HÔTEL",3,"HÔTEL D'ARGOUGES","21 rue Saint-Patrice","hotel.dargouges@gmail.com","www.hotel-dargouges.com","231928886",87,"17/08/2017","Actif"
6766,43.970797,4.589865,2,"HÔTEL",4,"LA BELLE VIE","4 avenue Paul Blisson","contact@suites-lbv.com","www.labellevie-hotel.com","466378208",3,"16/10/2016","Actif"
6767,44.52122,5.059647,2,"PARC RÉSIDENTIEL DE LOISIRS",3,"PRL DOMAINE PROVENÇAL LES GRANDS PRÉS","CHEMIN DE LA BICOQUE QUARTIER LES GRANDS PRéS","info@lesgrandspres-dromeprovencale.com","www.lesgrandspres-dromeprovencale.com","475499436",2,"29/08/2017","Actif"
6768,43.63961,-0.612057,2,"HÔTEL",2,"LA CREMAILLÈRE","route d'orthez","bourdieu.gerard@wanadoo.fr","http://www.lacremaillere40.com","558793193",88,"02/12/2013","Actif"
6769,46.495345,5.38795,2,"HÔTEL",2,"HÔTEL LE BOURGOGNE","1 rue édouard Vuillard","hbr.lebourgogne@gmail.com","www.hotel-de-bourgogne.eu","385767147",10,"18/02/2015","Actif"
6770,46.253983,6.116883,2,"RÉSIDENCE DE TOURISME",4,"RÉSIDENCE LA RÉSERVE GENÈVE FERNEY-VOLTAIRE","1 Avenue du Jura","fparent@residence-la-reserve.com","www.residence-la-reserve.com","450403020",12,"06/08/2017","Actif"
6771,47.487601,6.825661,2,"HÔTEL",3,"HÔTEL DES TILLEULS","51 avenure du maréchal ferdinand foch","hotel.tilleuls@wanadoo.fr","www.hotel-tilleuls.fr","381307700",54,"12/05/2012","Actif"
6772,45.747026,4.867315,2,"HÔTEL",4,"HÔTEL MERCURE LYON LUMIÈRE","69 COURS ALBERT THOMAS","H1535-GM@accor.com","http://www.accorhotels.com/fr/hotel-1535-hotel-mercure-lyon-lumiere-monplaisir/index.shtml","478537676",92,"29/07/2016","Actif"
6773,44.368484,4.15513,2,"HÔTEL",4,"AUBERGE DE BANNE","Place du fort","contact@aubergedebanne.fr","http://www.aubergedebanne.fr","475890778",67,"15/07/2014","Actif"
6774,48.873405,2.302266,2,"HÔTEL",4,"HÔTEL ATALA","10 rue châteaubriand","hotel@hotel-atala.com","http://www.hotel-atala.com/","145620162",14,"10/08/2012","Actif"
6775,42.764308,0.576752,2,"VILLAGE DE VACANCES",3,"VILLAGE CLUB DU SOLEIL SUPERBAGNERES","Le grand hôtel","superbagneres-accueil@lesvillagesclubsdusoleil.com","www.lesvillagesclubsdusoleil.com","561799001",23,"09/09/2014","Actif"
6776,45.635333,-1.06813,2,"HÔTEL",2,"LE BEL'M","141 Boulevard de la côte de beauté","contact@le-belm.com","www.le-belm.com","546390152",96,"12/09/2013","Actif"
6777,43.773968,5.438924,2,"HÔTEL",2,"HÔTEL DE L'ÉTANG","place de l'étang","hoteldeletang@wanadoo.fr","www.hoteldeletang.com","490772125",6,"31/07/2017","Actif"
6778,45.120527,5.688808,2,"HÔTEL",3,"LA CLEF DES CHAMPS","2 rue de l'Europe","contact@hotel-claix.com","www.lacledeschamps-hotel.com","476988454",2,"01/07/2013","Actif"
6779,47.615625,5.51445,2,"HÔTEL",2,"HÔTEL RESTAURANT HENRI IV","15 Rue du Bourg","hotelrestauranthenri4@orange.fr","www.hotelrestauranthenri4.fr","384312886",46,"05/06/2013","Actif"
